thin	980
juggy	981
vertical	981
slopers	981
pocketed	982
steep	982
juggy	982
arete	982
pumpy	982
ledges	982
face	983
bouldery	983
dihedral	983
crack	984
cruxy	985
face	985
roof	985
steep	985
bouldery	985
slopers	985
cruxy	986
face	987
undercling	987
cruxy	988
roof	988
steep	988
bouldery	988
pumpy	988
bouldery	989
arete	990
roof	991
steep	991
cruxy	993
thin	993
flake	995
thin	996
face	997
arete	997
crack	998
cruxy	998
steep	998
bouldery	998
juggy	998
dihedral	998
pumpy	998
crack	999
cruxy	999
face	999
pocketed	999
steep	999
bouldery	999
juggy	999
thin	999
cruxy	1000
arete	1001
corner	1001
chimney	1001
bouldery	1002
flake	1003
cruxy	1005
roof	1005
pocketed	1005
steep	1005
bouldery	1005
crimpy	1005
pumpy	1005
face	1006
juggy	1006
technical	1006
slopers	1006
balancy	1006
cruxy	1007
crack	1008
face	1008
steep	1008
flake	1008
juggy	1009
thin	1009
cruxy	1010
pocketed	1010
steep	1010
pumpy	1010
crack	1011
steep	1014
pumpy	1014
classic	1014
flake	1015
classic	1015
cruxy	1016
steep	1016
undercling	1018
slopers	1019
thin	1020
bouldery	1021
cruxy	1023
juggy	1023
thin	1023
crack	1024
face	1024
slabby	1025
thin	1025
cruxy	1026
huecos	1026
pumpy	1026
tricky	1026
dihedral	1027
corner	1027
roof	1028
thin	1030
huecos	1030
dihedral	1031
chimney	1031
steep	1032
classic	1033
balancy	1035
cruxy	1037
crack	1038
slabby	1038
crimpy	1038
crack	1040
slabby	1040
thin	1040
pocketed	1041
crack	1042
dihedral	1042
thin	1042
tricky	1042
crack	1043
cruxy	1043
dihedral	1043
crack	1044
dihedral	1044
crack	1045
face	1045
thin	1045
face	1046
corner	1046
crack	1047
face	1047
steep	1047
bouldery	1047
arete	1047
cruxy	1069
pocketed	1069
juggy	1069
cruxy	1070
face	1070
crimpy	1070
vertical	1070
face	1071
steep	1071
vertical	1071
cruxy	1072
face	1072
slabby	1072
steep	1073
bouldery	1073
juggy	1073
corner	1073
cruxy	1074
face	1074
roof	1074
roof	1075
crimpy	1075
vertical	1075
steep	1076
juggy	1076
sustained	1076
steep	1077
bouldery	1077
face	1078
classic	1078
sustained	1078
flake	1079
huecos	1079
crack	1080
face	1080
arete	1080
face	1081
slabby	1081
huecos	1081
face	1082
steep	1082
slabby	1082
juggy	1082
crack	1083
roof	1083
juggy	1083
dihedral	1083
undercling	1083
crack	1084
face	1084
roof	1084
slabby	1084
chimney	1084
cruxy	1085
steep	1086
crack	1087
dihedral	1087
stem	1087
crack	1088
slabby	1088
slabby	1089
crack	1090
face	1090
bouldery	1091
huecos	1091
arete	1092
technical	1092
balancy	1092
crack	1093
layback	1093
face	1094
roof	1094
bouldery	1094
slabby	1094
juggy	1094
crimpy	1094
slopers	1094
undercling	1094
slabby	1095
slabby	1096
technical	1096
vertical	1096
cruxy	1097
slabby	1097
thin	1097
face	1098
slabby	1098
vertical	1098
slabby	1099
technical	1099
technical	1100
tricky	1100
classic	1100
technical	1101
tricky	1101
crack	1102
cruxy	1102
face	1102
slabby	1102
face	1103
bouldery	1103
crimpy	1103
technical	1103
sustained	1103
crack	1104
cruxy	1104
slabby	1105
bouldery	1106
bouldery	1107
roof	1108
juggy	1108
face	1109
roof	1109
pocketed	1109
juggy	1109
pumpy	1109
pinches	1109
face	1110
roof	1110
crack	1111
juggy	1111
pumpy	1111
crack	1112
face	1112
bouldery	1112
vertical	1113
slopers	1113
face	1114
bouldery	1114
bouldery	1115
juggy	1115
pumpy	1115
cruxy	1116
slabby	1116
juggy	1116
tricky	1116
sustained	1116
face	1117
pocketed	1117
sustained	1117
bouldery	1118
juggy	1118
arete	1118
cruxy	1120
roof	1120
steep	1120
cruxy	1121
dihedral	1121
pumpy	1121
stem	1121
dihedral	1122
crimpy	1122
dihedral	1123
stem	1123
roof	1124
face	1126
flake	1126
technical	1126
sustained	1126
face	1127
ledges	1127
sustained	1127
face	1128
cruxy	1129
face	1129
bouldery	1129
juggy	1129
arete	1129
crimpy	1129
pumpy	1129
steep	1130
bouldery	1130
pumpy	1130
slabby	1131
classic	1131
thin	1132
steep	1133
bouldery	1133
powerful	1133
vertical	1134
pumpy	1134
cruxy	1135
bouldery	1135
juggy	1136
cruxy	1137
face	1137
slabby	1137
slabby	1139
tricky	1139
crack	1140
chimney	1140
face	1141
pumpy	1141
cruxy	1142
slabby	1142
huecos	1142
slabby	1143
roof	1144
bouldery	1144
slabby	1144
slabby	1145
huecos	1145
technical	1145
tricky	1145
sequential	1145
slabby	1146
roof	1147
pocketed	1147
steep	1147
face	1148
chimney	1148
crack	1149
slabby	1150
huecos	1150
roof	1151
face	1153
cruxy	1154
face	1154
pocketed	1154
slabby	1154
crimpy	1154
flake	1154
huecos	1154
cruxy	1155
huecos	1155
sequential	1155
pocketed	1156
huecos	1156
pocketed	1157
bouldery	1157
stem	1157
cruxy	1158
face	1158
pocketed	1158
juggy	1158
dihedral	1158
crimpy	1158
arete	1159
huecos	1159
juggy	1160
cruxy	1161
thin	1161
bouldery	1162
undercling	1162
crack	1163
cruxy	1163
crack	1164
sustained	1164
crack	1165
cruxy	1165
face	1165
steep	1165
slabby	1165
cruxy	1166
cruxy	1167
face	1167
bouldery	1167
vertical	1167
juggy	1168
thin	1168
undercling	1168
steep	1169
crimpy	1170
huecos	1170
balancy	1170
cruxy	1171
pocketed	1171
cruxy	1172
slabby	1172
face	1173
crimpy	1173
thin	1173
huecos	1173
vertical	1173
undercling	1173
stem	1173
crimpy	1174
cruxy	1175
juggy	1175
arete	1175
huecos	1176
cruxy	1177
bouldery	1177
tricky	1177
classic	1177
roof	1178
dihedral	1178
thin	1178
huecos	1178
undercling	1178
cruxy	1179
roof	1179
steep	1179
bouldery	1179
juggy	1179
bouldery	1180
huecos	1180
vertical	1180
pumpy	1180
sustained	1180
cruxy	1181
face	1181
roof	1181
pocketed	1181
bouldery	1181
juggy	1181
huecos	1181
cruxy	1183
bouldery	1183
juggy	1183
crack	1184
slabby	1184
slabby	1185
thin	1185
slabby	1186
juggy	1186
crimpy	1186
flake	1187
huecos	1187
pumpy	1187
sequential	1187
steep	1188
dihedral	1188
cruxy	1189
face	1189
roof	1189
juggy	1189
crimpy	1189
slopers	1189
sequential	1189
pumpy	1190
pumpy	1191
crack	1192
dihedral	1192
huecos	1192
bouldery	1193
corner	1193
stem	1193
pocketed	1194
undercling	1194
steep	1196
bouldery	1196
arete	1196
pumpy	1196
flake	1197
roof	1198
juggy	1198
cruxy	1199
roof	1199
crimpy	1199
sequential	1199
undercling	1199
slabby	1200
bouldery	1201
pumpy	1201
arete	1202
cruxy	1203
slabby	1203
pocketed	1204
bouldery	1204
huecos	1205
slabby	1206
crack	1207
cruxy	1207
dihedral	1207
steep	1208
arete	1208
sequential	1208
undercling	1208
face	1209
juggy	1209
juggy	1210
pocketed	1212
steep	1212
bouldery	1212
juggy	1212
flake	1212
pinches	1212
crack	1213
corner	1213
vertical	1214
bouldery	1215
tricky	1215
bouldery	1216
huecos	1216
roof	1217
dihedral	1217
vertical	1217
juggy	1218
undercling	1218
bouldery	1219
slabby	1219
juggy	1219
ledges	1219
steep	1220
thin	1220
technical	1220
chimney	1220
ledges	1220
bouldery	1221
technical	1221
crack	1222
face	1222
pumpy	1222
cruxy	1223
thin	1223
technical	1223
vertical	1223
cruxy	1224
face	1224
roof	1224
pocketed	1224
thin	1224
crack	1225
cruxy	1225
juggy	1225
vertical	1225
face	1226
technical	1226
crimpy	1227
thin	1227
tricky	1227
sequential	1227
cruxy	1228
pocketed	1228
slopers	1228
powerful	1228
crack	1230
bouldery	1231
pinches	1231
thin	1232
cruxy	1233
roof	1233
juggy	1233
flake	1233
ledges	1233
face	1234
roof	1234
pocketed	1234
steep	1234
bouldery	1234
crimpy	1234
pumpy	1234
classic	1234
sequential	1234
cruxy	1235
pocketed	1235
bouldery	1235
thin	1235
pumpy	1235
tricky	1235
classic	1235
roof	1236
steep	1236
pocketed	1237
technical	1237
undercling	1237
cruxy	1238
roof	1238
bouldery	1238
crimpy	1238
slopers	1238
undercling	1238
face	1239
arete	1239
technical	1239
crimpy	1240
vertical	1240
pumpy	1241
pumpy	1242
crack	1243
cruxy	1243
pocketed	1243
pumpy	1243
undercling	1243
bouldery	1244
juggy	1244
pumpy	1244
crack	1245
face	1245
vertical	1245
sustained	1245
crimpy	1246
thin	1246
pocketed	1247
steep	1247
juggy	1249
thin	1249
flake	1249
pumpy	1249
steep	1250
thin	1250
pumpy	1252
cruxy	1254
roof	1254
pocketed	1254
steep	1254
bouldery	1254
crimpy	1254
pumpy	1254
pocketed	1255
cruxy	1256
roof	1256
pocketed	1256
balancy	1256
face	1257
pocketed	1257
pumpy	1257
bouldery	1258
tricky	1258
classic	1258
sustained	1258
huecos	1259
pumpy	1259
thin	1260
technical	1260
pocketed	1261
steep	1261
crimpy	1261
cruxy	1262
face	1262
juggy	1262
arete	1262
crack	1263
dihedral	1263
layback	1263
cruxy	1264
face	1264
juggy	1264
pumpy	1265
steep	1267
bouldery	1268
steep	1269
juggy	1269
vertical	1269
bouldery	1270
juggy	1270
crack	1271
bouldery	1271
slabby	1271
dihedral	1271
cruxy	1272
pocketed	1272
steep	1273
cruxy	1274
steep	1274
bouldery	1274
slabby	1274
crack	1275
face	1275
dihedral	1275
thin	1275
bouldery	1276
vertical	1276
steep	1277
juggy	1277
sustained	1278
off-width	1279
cruxy	1280
face	1280
bouldery	1280
face	1281
face	1282
pocketed	1282
huecos	1282
crack	1283
steep	1283
bouldery	1283
juggy	1283
face	1284
pumpy	1284
face	1285
steep	1285
slabby	1285
crimpy	1285
face	1286
pocketed	1286
steep	1286
bouldery	1286
powerful	1286
cruxy	1287
slabby	1287
arete	1287
vertical	1287
tricky	1287
juggy	1288
face	1289
roof	1290
powerful	1290
face	1291
pocketed	1291
steep	1291
crimpy	1291
sustained	1291
crack	1292
face	1292
roof	1292
chimney	1292
steep	1293
undercling	1293
powerful	1293
steep	1294
face	1295
steep	1295
arete	1295
thin	1295
flake	1295
technical	1295
stem	1295
face	1296
bouldery	1296
slabby	1296
crimpy	1296
thin	1296
corner	1296
tricky	1296
sequential	1296
stem	1296
cruxy	1297
face	1297
roof	1297
huecos	1297
cruxy	1298
arete	1298
dihedral	1298
technical	1298
face	1299
roof	1299
pocketed	1299
arete	1299
crack	1300
corner	1300
cruxy	1301
dihedral	1301
corner	1301
corner	1302
crack	1303
roof	1303
bouldery	1303
tricky	1303
slopers	1303
cruxy	1304
arete	1304
stem	1304
powerful	1304
crack	1305
stem	1305
pocketed	1306
steep	1306
steep	1307
cruxy	1308
pocketed	1308
technical	1308
pumpy	1308
crack	1309
thin	1309
corner	1309
pinches	1310
crack	1311
cruxy	1311
pocketed	1311
pumpy	1311
undercling	1311
steep	1313
thin	1313
face	1314
roof	1314
thin	1314
corner	1314
stem	1314
dihedral	1315
pumpy	1315
face	1316
pocketed	1318
steep	1318
cruxy	1319
pocketed	1319
steep	1319
pumpy	1319
cruxy	1320
roof	1320
steep	1320
juggy	1320
dihedral	1320
pumpy	1320
tricky	1320
slopers	1320
bouldery	1321
crimpy	1321
sustained	1321
cruxy	1322
pocketed	1322
juggy	1322
arete	1322
thin	1322
technical	1322
classic	1322
sequential	1322
roof	1324
slabby	1324
steep	1325
pinches	1325
powerful	1325
bouldery	1326
cruxy	1327
pocketed	1327
slabby	1327
undercling	1327
steep	1328
pumpy	1328
slopers	1328
face	1329
thin	1329
chimney	1329
crack	1330
cruxy	1331
pumpy	1331
cruxy	1332
bouldery	1332
slabby	1332
juggy	1332
arete	1332
dihedral	1332
thin	1332
technical	1332
vertical	1332
classic	1332
sustained	1332
balancy	1332
crack	1333
thin	1333
corner	1333
chimney	1333
cruxy	1334
pocketed	1334
steep	1334
arete	1334
pumpy	1334
face	1335
pocketed	1335
classic	1335
undercling	1335
cruxy	1336
roof	1336
slabby	1336
dihedral	1336
chimney	1336
crack	1337
cruxy	1337
roof	1337
dihedral	1338
stem	1338
crack	1339
crack	1340
cruxy	1340
corner	1340
sustained	1340
layback	1340
crack	1341
cruxy	1341
corner	1341
layback	1341
crack	1342
cruxy	1342
roof	1342
steep	1342
thin	1342
corner	1342
pumpy	1342
stem	1342
crack	1343
slopers	1343
crack	1345
face	1345
tricky	1345
stem	1345
crack	1346
roof	1346
dihedral	1346
flake	1346
face	1347
bouldery	1347
crack	1348
face	1348
bouldery	1348
slabby	1348
arete	1348
dihedral	1349
thin	1349
flake	1349
crack	1350
cruxy	1350
dihedral	1350
crack	1351
face	1351
dihedral	1351
face	1352
pocketed	1352
bouldery	1352
crack	1353
vertical	1353
crack	1354
roof	1354
dihedral	1354
chimney	1354
crack	1355
chimney	1355
off-width	1355
face	1356
roof	1356
dihedral	1356
chimney	1356
steep	1358
dihedral	1358
corner	1358
flake	1358
stem	1358
crack	1359
roof	1359
dihedral	1359
bouldery	1360
thin	1360
bouldery	1361
chimney	1361
crack	1362
bouldery	1363
bouldery	1364
crack	1365
dihedral	1365
corner	1367
classic	1367
stem	1367
stem	1368
crack	1369
steep	1369
roof	1370
dihedral	1370
face	1371
dihedral	1371
stem	1371
crack	1372
off-width	1372
cruxy	1373
steep	1373
sequential	1373
cruxy	1374
thin	1374
tricky	1374
cruxy	1375
corner	1375
flake	1375
crack	1376
pocketed	1376
bouldery	1376
corner	1376
stem	1376
roof	1377
juggy	1377
crack	1378
face	1378
bouldery	1378
slabby	1378
crack	1379
cruxy	1379
face	1379
roof	1379
chimney	1379
face	1380
arete	1380
crack	1381
face	1381
dihedral	1381
thin	1381
stem	1381
corner	1382
thin	1383
balancy	1383
crimpy	1384
sustained	1384
cruxy	1385
face	1385
steep	1385
thin	1385
bouldery	1386
powerful	1386
cruxy	1387
technical	1387
balancy	1388
chimney	1389
crack	1390
face	1390
corner	1390
pumpy	1390
crack	1391
cruxy	1392
roof	1392
corner	1392
cruxy	1393
steep	1393
bouldery	1393
thin	1393
balancy	1393
bouldery	1394
slabby	1394
thin	1394
slopers	1394
cruxy	1395
roof	1395
corner	1395
pumpy	1395
powerful	1395
crack	1396
corner	1396
classic	1396
stem	1396
face	1397
crack	1398
cruxy	1398
roof	1398
thin	1398
flake	1398
off-width	1398
stem	1398
cruxy	1399
bouldery	1399
arete	1399
tricky	1399
pocketed	1400
crack	1401
cruxy	1401
flake	1401
cruxy	1402
balancy	1402
crack	1403
ledges	1403
off-width	1403
cruxy	1404
face	1404
crack	1405
cruxy	1405
thin	1405
crack	1406
roof	1406
arete	1406
dihedral	1406
classic	1406
stem	1406
cruxy	1407
face	1407
steep	1407
bouldery	1407
cruxy	1409
pocketed	1409
steep	1409
cruxy	1410
pocketed	1410
steep	1410
corner	1410
cruxy	1411
bouldery	1411
juggy	1411
crimpy	1411
pumpy	1411
sequential	1411
crack	1412
cruxy	1413
bouldery	1413
pocketed	1414
crimpy	1414
thin	1414
pocketed	1416
bouldery	1416
crimpy	1416
slopers	1416
bouldery	1417
thin	1417
cruxy	1418
pumpy	1418
arete	1419
cruxy	1422
pocketed	1422
slopers	1422
cruxy	1423
arete	1423
classic	1423
sequential	1423
balancy	1423
cruxy	1424
pocketed	1424
bouldery	1424
classic	1424
pumpy	1425
cruxy	1426
face	1426
pocketed	1426
technical	1426
cruxy	1427
bouldery	1427
arete	1427
crack	1428
bouldery	1428
crimpy	1428
chimney	1428
crack	1430
bouldery	1430
crack	1431
bouldery	1431
thin	1431
crack	1432
roof	1432
juggy	1432
arete	1432
crack	1433
layback	1433
crack	1434
off-width	1434
crack	1435
dihedral	1435
crack	1436
face	1436
flake	1436
crack	1437
crack	1438
face	1438
roof	1438
corner	1438
chimney	1438
crack	1439
roof	1439
crack	1440
roof	1440
bouldery	1440
bouldery	1441
corner	1441
flake	1441
stem	1441
crack	1442
face	1442
crack	1443
face	1443
chimney	1443
dihedral	1444
crack	1445
flake	1445
classic	1445
balancy	1445
dihedral	1446
thin	1446
vertical	1446
crack	1447
crack	1448
face	1448
flake	1448
crack	1450
face	1450
bouldery	1450
thin	1450
layback	1450
face	1452
thin	1452
crack	1453
thin	1453
crack	1455
roof	1455
thin	1455
chimney	1455
off-width	1455
crack	1456
face	1456
roof	1456
corner	1456
roof	1457
chimney	1457
crack	1458
roof	1458
off-width	1458
crack	1459
roof	1459
slabby	1459
crack	1460
stem	1460
crack	1461
corner	1461
crack	1462
roof	1462
chimney	1462
ledges	1462
stem	1462
crack	1463
face	1463
stem	1463
face	1464
bouldery	1464
thin	1464
stem	1464
crack	1465
face	1465
thin	1465
stem	1465
crack	1466
face	1466
crack	1467
off-width	1467
face	1468
dihedral	1468
face	1469
bouldery	1470
roof	1472
slopers	1472
chimney	1473
face	1474
slabby	1474
tricky	1474
ledges	1474
face	1475
slabby	1475
corner	1475
technical	1475
crack	1476
huecos	1476
face	1477
crack	1478
face	1478
crack	1479
steep	1479
dihedral	1479
chimney	1479
tricky	1479
crack	1480
face	1480
dihedral	1480
thin	1480
chimney	1480
classic	1480
layback	1480
crack	1481
dihedral	1481
chimney	1481
off-width	1481
crack	1482
face	1482
slabby	1482
flake	1482
cruxy	1483
face	1483
pocketed	1483
dihedral	1483
technical	1483
balancy	1483
crack	1484
dihedral	1484
cruxy	1485
slabby	1485
thin	1485
thin	1486
crack	1487
corner	1487
sustained	1487
stem	1487
crimpy	1488
pumpy	1488
tricky	1488
sequential	1488
cruxy	1489
face	1489
slabby	1489
vertical	1489
balancy	1489
steep	1490
corner	1490
chimney	1490
stem	1490
roof	1491
steep	1491
slabby	1491
steep	1492
pumpy	1492
thin	1493
cruxy	1494
face	1494
pocketed	1494
crack	1495
face	1495
thin	1495
flake	1495
thin	1496
corner	1496
flake	1496
crack	1497
slabby	1497
huecos	1497
crack	1498
corner	1498
steep	1499
crimpy	1499
huecos	1499
vertical	1499
sustained	1499
cruxy	1500
face	1500
thin	1500
huecos	1500
undercling	1500
crack	1501
slabby	1501
pocketed	1502
crimpy	1502
sequential	1502
face	1503
bouldery	1503
balancy	1504
cruxy	1505
vertical	1507
face	1508
pocketed	1508
cruxy	1509
roof	1509
steep	1509
pumpy	1509
tricky	1509
undercling	1509
cruxy	1510
pocketed	1510
roof	1511
pocketed	1511
slabby	1511
flake	1511
arete	1512
crimpy	1512
pinches	1512
face	1513
steep	1513
crack	1514
dihedral	1514
stem	1514
crack	1515
cruxy	1515
roof	1515
pocketed	1515
bouldery	1515
crimpy	1515
crack	1516
face	1516
roof	1516
slabby	1516
cruxy	1517
juggy	1517
pumpy	1517
bouldery	1518
pumpy	1518
sequential	1518
crack	1519
face	1520
steep	1520
bouldery	1520
crack	1521
cruxy	1521
pocketed	1521
thin	1521
cruxy	1522
steep	1522
bouldery	1522
tricky	1522
crack	1523
pocketed	1524
face	1525
roof	1525
bouldery	1525
arete	1525
juggy	1526
slopers	1526
slopers	1528
powerful	1528
cruxy	1529
face	1529
slabby	1529
balancy	1529
crack	1530
cruxy	1530
dihedral	1530
layback	1530
face	1531
vertical	1532
ledges	1532
cruxy	1533
roof	1533
slabby	1533
technical	1533
slopers	1533
vertical	1534
dihedral	1535
layback	1535
stem	1535
dihedral	1536
classic	1536
crack	1537
flake	1537
stem	1537
face	1538
bouldery	1538
arete	1538
tricky	1538
balancy	1538
thin	1539
cruxy	1540
pocketed	1540
technical	1540
crack	1541
roof	1541
bouldery	1541
flake	1541
pocketed	1542
dihedral	1542
vertical	1542
pumpy	1542
crack	1543
cruxy	1543
crack	1544
face	1545
slabby	1545
juggy	1545
arete	1545
corner	1545
pumpy	1545
cruxy	1546
pocketed	1546
bouldery	1546
thin	1546
corner	1546
vertical	1546
pumpy	1546
classic	1546
slopers	1546
cruxy	1547
bouldery	1547
slabby	1547
cruxy	1548
pocketed	1548
crimpy	1548
sustained	1548
cruxy	1549
face	1549
steep	1549
technical	1549
pumpy	1549
crack	1550
thin	1550
pocketed	1551
crimpy	1551
classic	1551
cruxy	1552
bouldery	1552
dihedral	1552
stem	1552
face	1553
pocketed	1553
vertical	1553
pumpy	1553
classic	1553
crack	1554
cruxy	1554
steep	1554
thin	1554
corner	1554
layback	1554
stem	1554
pocketed	1555
pumpy	1555
classic	1555
cruxy	1557
slabby	1557
cruxy	1558
face	1558
pocketed	1558
bouldery	1558
slabby	1558
juggy	1558
thin	1558
technical	1558
tricky	1558
face	1559
roof	1559
arete	1559
cruxy	1560
pocketed	1560
slabby	1560
crack	1561
flake	1561
cruxy	1562
roof	1562
pocketed	1562
dihedral	1562
technical	1562
vertical	1562
pumpy	1562
sequential	1562
crack	1563
cruxy	1563
steep	1563
dihedral	1563
thin	1563
crack	1564
face	1564
cruxy	1565
thin	1565
ledges	1565
crack	1566
corner	1566
pumpy	1566
sustained	1566
pocketed	1568
arete	1568
slopers	1568
cruxy	1569
pocketed	1570
slabby	1570
pocketed	1571
bouldery	1571
huecos	1571
arete	1572
face	1573
bouldery	1573
slabby	1573
arete	1573
chimney	1573
crack	1574
cruxy	1574
stem	1574
crack	1575
corner	1575
cruxy	1576
roof	1576
corner	1576
stem	1576
crack	1577
cruxy	1577
face	1577
steep	1577
arete	1577
flake	1577
face	1578
bouldery	1578
dihedral	1578
thin	1578
off-width	1578
crack	1579
cruxy	1579
roof	1579
corner	1579
flake	1579
stem	1579
crack	1580
dihedral	1580
crack	1581
steep	1581
corner	1581
layback	1581
crack	1582
cruxy	1582
thin	1582
off-width	1583
crack	1584
crack	1585
crack	1587
thin	1587
corner	1587
tricky	1587
ledges	1587
sequential	1587
stem	1587
roof	1588
dihedral	1588
crack	1590
cruxy	1590
steep	1590
dihedral	1590
stem	1590
crack	1591
cruxy	1591
dihedral	1591
thin	1591
crack	1593
cruxy	1593
crack	1594
roof	1594
steep	1594
crack	1595
cruxy	1595
face	1595
slabby	1595
dihedral	1595
classic	1596
face	1597
bouldery	1597
arete	1597
face	1598
bouldery	1598
arete	1598
face	1599
bouldery	1599
flake	1599
slopers	1599
bouldery	1600
arete	1600
face	1601
slabby	1601
corner	1601
slopers	1601
thin	1602
crack	1603
face	1603
dihedral	1603
vertical	1603
bouldery	1604
slabby	1604
thin	1604
corner	1604
slopers	1604
cruxy	1605
face	1605
bouldery	1605
face	1606
flake	1606
face	1607
bouldery	1607
crimpy	1607
face	1608
bouldery	1608
thin	1608
ledges	1608
face	1609
pocketed	1609
slabby	1609
thin	1609
face	1610
slabby	1610
arete	1610
vertical	1610
face	1611
face	1612
steep	1612
arete	1612
face	1613
thin	1613
cruxy	1614
pocketed	1615
bouldery	1615
tricky	1615
crack	1616
slabby	1616
thin	1616
face	1617
crack	1618
bouldery	1618
tricky	1618
face	1619
slopers	1619
crack	1620
dihedral	1620
stem	1620
crack	1621
bouldery	1621
thin	1621
bouldery	1622
thin	1622
corner	1622
undercling	1622
crack	1623
face	1623
dihedral	1623
flake	1623
ledges	1623
stem	1623
cruxy	1624
vertical	1624
balancy	1624
steep	1625
bouldery	1625
cruxy	1626
slabby	1626
classic	1626
steep	1627
thin	1627
vertical	1627
slabby	1628
juggy	1628
thin	1628
crack	1629
face	1629
flake	1629
vertical	1629
cruxy	1630
steep	1630
undercling	1630
layback	1630
roof	1631
thin	1631
crack	1632
classic	1632
crack	1634
thin	1634
technical	1634
classic	1634
cruxy	1635
steep	1635
bouldery	1635
pumpy	1635
cruxy	1636
pocketed	1636
steep	1636
slabby	1636
juggy	1636
thin	1636
technical	1636
pumpy	1636
sustained	1636
undercling	1636
crack	1637
cruxy	1637
bouldery	1637
thin	1637
corner	1637
balancy	1637
cruxy	1638
slabby	1638
juggy	1638
crack	1639
cruxy	1639
face	1639
dihedral	1639
face	1640
bouldery	1640
slabby	1640
classic	1640
cruxy	1641
face	1641
flake	1641
vertical	1641
tricky	1641
pocketed	1642
crimpy	1642
slopers	1642
cruxy	1643
bouldery	1643
corner	1643
stem	1643
face	1644
juggy	1644
crack	1645
face	1645
pocketed	1645
arete	1645
dihedral	1645
flake	1645
crack	1646
roof	1646
chimney	1646
undercling	1646
cruxy	1647
face	1647
pocketed	1647
steep	1647
arete	1647
tricky	1647
sequential	1647
face	1648
flake	1648
crack	1649
corner	1649
corner	1650
stem	1650
cruxy	1651
slabby	1651
technical	1651
crack	1652
cruxy	1652
pumpy	1652
crack	1653
dihedral	1653
crack	1654
bouldery	1654
slabby	1654
arete	1654
dihedral	1654
ledges	1654
corner	1655
off-width	1655
crack	1656
crack	1657
chimney	1657
off-width	1657
undercling	1657
layback	1657
crack	1658
cruxy	1658
face	1658
crack	1659
juggy	1659
arete	1659
flake	1660
crack	1661
dihedral	1661
stem	1661
crack	1662
face	1662
bouldery	1662
thin	1662
crack	1663
slabby	1663
flake	1663
cruxy	1664
face	1664
steep	1664
corner	1664
pumpy	1664
tricky	1664
crack	1665
crack	1666
cruxy	1666
face	1667
juggy	1667
tricky	1667
face	1668
flake	1668
steep	1669
dihedral	1669
layback	1669
crack	1670
crack	1671
layback	1671
stem	1671
crack	1672
cruxy	1672
roof	1672
slabby	1672
thin	1672
dihedral	1673
crack	1674
cruxy	1674
face	1674
bouldery	1674
face	1675
crack	1676
face	1676
roof	1678
slopers	1678
off-width	1678
roof	1751
bouldery	1751
off-width	1751
undercling	1751
face	1752
pocketed	1752
arete	1752
crimpy	1752
thin	1752
face	1753
bouldery	1753
huecos	1754
crack	1755
thin	1755
cruxy	1756
roof	1756
steep	1756
juggy	1756
pinches	1756
powerful	1756
cruxy	1757
crimpy	1757
roof	1758
pocketed	1758
steep	1758
bouldery	1758
crimpy	1758
flake	1758
classic	1758
bouldery	1759
face	1760
slabby	1760
arete	1760
dihedral	1760
cruxy	1761
bouldery	1761
cruxy	1762
crimpy	1762
slopers	1762
sequential	1762
crimpy	1763
slabby	1764
juggy	1764
arete	1764
corner	1764
cruxy	1765
thin	1765
cruxy	1766
pocketed	1766
bouldery	1766
undercling	1766
crack	1767
dihedral	1768
cruxy	1769
face	1769
bouldery	1769
crack	1770
face	1770
arete	1771
cruxy	1776
pocketed	1776
crimpy	1776
vertical	1776
cruxy	1777
steep	1777
flake	1777
sequential	1777
steep	1778
bouldery	1778
cruxy	1784
steep	1784
juggy	1784
crimpy	1784
thin	1784
vertical	1784
layback	1784
cruxy	1786
juggy	1786
slopers	1786
sequential	1786
cruxy	1787
bouldery	1787
juggy	1787
pumpy	1787
slopers	1787
cruxy	1789
bouldery	1789
arete	1789
crimpy	1789
flake	1789
technical	1789
crack	1790
cruxy	1790
steep	1790
thin	1790
huecos	1790
vertical	1790
slopers	1790
sustained	1790
face	1791
juggy	1791
arete	1791
dihedral	1791
huecos	1791
technical	1791
vertical	1791
pumpy	1791
tricky	1791
balancy	1791
powerful	1791
steep	1792
flake	1792
pumpy	1792
pocketed	1793
steep	1793
bouldery	1793
thin	1793
classic	1793
pinches	1794
cruxy	1795
thin	1795
pumpy	1795
pocketed	1796
steep	1796
juggy	1796
crimpy	1796
thin	1796
flake	1796
slopers	1796
pinches	1796
powerful	1796
bouldery	1797
bouldery	1799
crimpy	1800
pumpy	1800
slopers	1800
sequential	1800
cruxy	1801
pumpy	1801
steep	1802
bouldery	1802
juggy	1802
thin	1802
pumpy	1802
slopers	1802
steep	1803
juggy	1803
crimpy	1803
pocketed	1804
huecos	1804
pinches	1804
roof	1805
pocketed	1805
steep	1805
juggy	1805
classic	1805
pinches	1805
pocketed	1806
crimpy	1806
slopers	1806
pinches	1806
steep	1807
bouldery	1807
juggy	1807
cruxy	1808
face	1808
technical	1808
cruxy	1809
crimpy	1809
thin	1810
juggy	1811
crack	1812
thin	1812
off-width	1812
stem	1812
thin	1813
pinches	1813
steep	1815
pumpy	1815
classic	1815
pocketed	1816
face	1817
roof	1817
pocketed	1817
steep	1817
thin	1817
vertical	1817
undercling	1817
roof	1818
steep	1818
bouldery	1818
